query_id,user_id,timestamp,device_type,query_text,language,intent,location,query_duration_sec,num_words,is_successful,confidence_score,device_os_version
990,5168bbf2-97af-4bde-bc8e-9d782d14e9f4,2025-05-20 08:06:04,smart speaker,How tall is the Eiffel Tower?,Mandarin,information,Paris,5.05,6.0,True,0.59,iOS 14
991,b4157cea-0738-4ba4-9770-a3dbe9fa97e2,2025-05-17 13:54:54,tablet,What's the weather like today?,English,information,London,5.42,5.0,True,0.65,iOS 14
992,2460d0d2-9048-43c1-9151-9998f2933585,2025-03-15 02:27:53,tablet,Set an alarm for 7 AM,Hindi,command,Tokyo,1.72,6.0,False,0.62,
993,e1b243cc-cf76-4343-bced-f994d631c383,2025-07-11 03:53:08,car assistant,Define artificial intelligence,French,information,Tokyo,4.51,3.0,True,0.63,iOS 14
994,7d8d3ddd-2cf1-49cb-8f1e-1a378ac8ad93,2025-01-15 17:50:51,smart speaker,Order me a pizza,Mandarin,shopping,London,3.64,4.0,True,0.87,iOS 15
995,9a069295-3b8d-4447-8e61-065f171b1b80,2025-03-26 23:26:49,tablet,Find nearest coffee shop,English,navigation,Los Angeles,3.0,4.0,False,0.98,Android 10
996,002ccb25-7a5d-4c82-86c5-547c051a0039,2025-05-09 19:59:05,tablet,Open the calendar,English,command,Delhi,4.44,3.0,True,0.69,iOS 14
997,ce7334f2-3393-4b6c-9d37-efb6eafb3e90,2025-02-20 16:15:02,smartwatch,Track my Amazon order,Hindi,shopping,Paris,8.6,4.0,False,0.98,iOS 15
998,eb3537a0-2d6e-4291-b789-3986573bfc17,2025-05-06 16:03:58,smartwatch,Show me comedy shows,Mandarin,entertainment,New York,6.28,4.0,True,0.52,iOS 14
999,962c04dd-25d0-4461-859c-15740f3f0f48,2025-02-25 00:17:54,smart speaker,Open the calendar,Hindi,command,London,3.86,3.0,,0.95,iOS 14
1000,86bb42c7-d8b2-48b6-9c65-4aa2c63ce21d,2025-05-22 17:01:11,car assistant,Navigate to airport,Hindi,navigation,New York,6.15,3.0,True,0.96,Android 11
1001,b45c9a54-5fa3-4531-9291-6e60f5e72daf,2025-06-03 15:13:04,smartwatch,Who won the game last night?,Mandarin,information,Los Angeles,7.8,6.0,False,0.96,Android 11
1002,4d407b28-5628-4dcd-99dd-3e8c96053035,2025-05-06 06:52:47,tablet,How tall is the Eiffel Tower?,English,information,Tokyo,6.85,6.0,True,0.74,Android 10
1003,bb7b6c05-2852-4ca2-b9d2-014a22ee7f07,2025-06-19 15:54:30,smartwatch,Play latest movie trailers,Spanish,entertainment,Paris,5.12,4.0,,0.75,Android 11
1004,7cb923f5-f5ed-4382-a3a6-ef83cab63107,2025-05-04 05:17:44,tablet,Add milk to shopping list,Mandarin,shopping,Delhi,3.71,5.0,True,0.88,iOS 15
1005,8fddbebc-f7ff-48d4-b509-f08a2c988bca,2025-05-19 13:51:18,tablet,Directions to nearest gas station,Hindi,navigation,Los Angeles,6.4,5.0,,0.66,iOS 14
1006,d08012b8-96c5-4fe7-aa60-4892392612e9,2025-03-10 02:23:44,smartphone,Find nearest coffee shop,French,navigation,Paris,5.79,4.0,False,0.92,Android 10
1007,b0416f19-bbe7-4835-8e8b-f78a60ddc7f1,2025-04-25 09:05:59,smartwatch,Recommend a podcast,Spanish,entertainment,London,6.79,3.0,False,0.84,Android 11
1008,0075d3d5-ba94-4a66-ad7e-4a452099e71f,2025-06-02 01:59:23,smartwatch,Directions to nearest gas station,Hindi,navigation,London,6.27,5.0,False,0.7,Android 10
1009,f7164b73-c555-43ed-be89-56c8d9cb3540,2025-01-13 13:49:44,car assistant,Directions to nearest gas station,English,navigation,Shanghai,7.1,5.0,True,0.81,iOS 14
1010,ebc92914-5176-49d1-9a36-24d62e9ce8ff,2025-03-27 18:53:34,tablet,How to get to Central Park,Spanish,navigation,New York,3.93,6.0,True,0.81,
1011,efcac577-1aa6-47cb-90c7-e6aca3bfe403,2025-07-12 16:46:47,smartwatch,Directions to nearest gas station,Mandarin,navigation,Los Angeles,7.63,5.0,True,0.56,
1012,13eb22c9-bece-421a-94c7-743b2401342a,2025-04-03 10:16:58,tablet,Recommend a podcast,English,entertainment,Los Angeles,5.4,3.0,False,0.6,Android 11
1013,2afaab7b-51cb-49e5-bb7d-3ba158c88c48,2025-02-04 10:59:10,smartwatch,Recommend a podcast,Spanish,entertainment,Delhi,9.15,3.0,False,0.8,Android 11
1014,a39c3bd5-ab86-4afd-b57e-c883d2586d90,2025-05-11 09:24:42,smart speaker,Who is the lead actor in Inception?,Hindi,entertainment,Tokyo,3.62,7.0,False,0.51,Android 11
1015,35adde88-43e4-4668-82ea-d2df725656e3,2025-04-07 21:53:21,smart speaker,Track my Amazon order,Spanish,shopping,London,8.47,4.0,True,0.84,Android 10
1016,41b455b8-59b9-422c-915a-ffacb173fcdf,2025-02-11 22:57:19,smartphone,Tell me news headlines,Spanish,information,Tokyo,5.4,4.0,,0.99,Android 10
1017,62ccc604-0c53-444b-8053-f649b86d066b,2025-06-20 04:30:27,smart speaker,Recommend a podcast,French,entertainment,London,3.7,3.0,True,0.55,iOS 14
1018,2a9527f6-f817-4ebf-ab6e-64c5bb8aa843,2025-06-10 18:56:17,smartphone,Turn off the lights,Hindi,command,London,4.03,4.0,True,0.97,
1019,59ea4936-60f3-4ebc-a1bb-b8cd7e3a9f07,2025-05-26 18:29:34,smartphone,How tall is the Eiffel Tower?,French,information,Shanghai,4.36,6.0,True,0.65,Android 10
1020,c9ea356a-7abf-4ebf-942c-b1ae19f738cb,2025-03-29 14:35:00,smartwatch,Route to home,English,navigation,Shanghai,5.85,3.0,False,0.63,
1021,cc9803de-12de-4e5a-b387-928a29a3db6d,2025-01-13 23:25:47,tablet,Call Mom,Spanish,command,New York,6.05,2.0,,0.86,Android 10
1022,42d943ee-5197-4e75-8523-d4fd4b7f2183,2025-02-10 16:06:29,smart speaker,Set an alarm for 7 AM,Mandarin,command,New York,3.85,6.0,False,0.75,Android 11
1023,e34f76b4-2b8c-43bf-9780-be1712fecc2b,2025-05-26 19:31:16,smartwatch,Show me comedy shows,Mandarin,entertainment,Shanghai,4.95,4.0,,0.76,Android 10
1024,8c0b393a-1333-4bc9-bb63-5ff529310971,2025-02-06 03:47:54,smart speaker,Call Mom,Spanish,command,Shanghai,9.28,2.0,True,0.53,iOS 15
1025,9d17d218-fc3b-4de5-9812-62ac5683ede0,2025-07-07 11:25:58,smartphone,Find nearest coffee shop,English,navigation,Delhi,8.46,4.0,,0.58,Android 10
1026,f143e545-6e6b-44b9-87ef-2ba8b45a6ab3,2025-03-06 01:53:07,tablet,Tell me news headlines,English,information,Delhi,5.87,4.0,,0.99,
1027,2837f418-6f27-41b9-a3c6-dedb9b792afa,2025-01-21 19:10:32,tablet,Recommend a podcast,English,entertainment,Tokyo,5.08,3.0,False,0.56,iOS 14
1028,f9722cc1-349e-44a9-94c2-9d5c19ec0829,2025-03-15 18:46:53,smart speaker,Turn off the lights,Spanish,command,Paris,5.24,4.0,True,0.91,
1029,b8d77d2f-8dda-4ff2-b27b-7bb468c690b2,2025-07-29 18:20:02,car assistant,Route to home,English,navigation,Shanghai,6.23,3.0,True,0.59,iOS 14
1030,4c2272f3-4811-4562-a91c-f19243e8644b,2025-04-03 06:06:37,smart speaker,Play latest movie trailers,Mandarin,entertainment,New York,2.95,4.0,,0.84,iOS 14
1031,925f8199-6495-4d5f-8cb4-e891188df23b,2025-07-10 15:58:10,tablet,Open the calendar,English,command,Tokyo,4.49,3.0,,0.58,iOS 14
1032,00fa0eb4-5c5f-48d4-8df4-07b82751ab86,2025-06-16 01:34:35,tablet,Recommend a podcast,Mandarin,entertainment,Shanghai,1.66,3.0,True,0.66,iOS 14
1033,a97a2846-d2ea-4f18-8b67-97a1166ecfe3,2025-07-06 12:59:06,car assistant,Show me comedy shows,French,entertainment,Los Angeles,5.8,4.0,False,0.93,Android 11
1034,34fadee1-0696-4d48-98d4-2238331de35c,2025-03-08 08:16:17,smartwatch,What's the weather like today?,French,information,Shanghai,6.29,5.0,True,0.55,Android 11
1035,14f9c394-fa20-4403-8ab4-27e3a3607681,2025-07-03 21:59:54,smart speaker,Navigate to airport,English,navigation,New York,4.03,3.0,False,0.58,Android 10
1036,c8edabdd-4ef0-4f80-9d91-fe39d8014004,2025-06-04 08:39:51,smartwatch,Directions to nearest gas station,Mandarin,navigation,Delhi,8.15,5.0,True,0.87,Android 11
1037,a939ebd1-e516-40d4-bd35-72cc788fd0cd,2025-04-13 22:01:12,car assistant,How to get to Central Park,English,navigation,Tokyo,2.55,6.0,,0.76,Android 10
1038,6334fa2a-8b4b-47e7-a451-5ae01754bf08,2025-03-13 19:13:04,tablet,Recommend a podcast,Mandarin,entertainment,Shanghai,2.07,3.0,True,0.71,Android 10
1039,5e911b91-61a6-4444-a2af-a6295efb336e,2025-03-14 11:04:44,smartwatch,Find nearby clothing stores,Hindi,shopping,Paris,5.45,4.0,True,0.55,
1040,7092d401-4367-4d58-8b6c-03c8721e5419,2025-06-30 14:39:15,smartwatch,Who is the lead actor in Inception?,Spanish,entertainment,Delhi,7.09,7.0,True,0.81,
1041,44c07a9a-d64a-4b1f-b9eb-038a436e3c49,2025-01-24 22:31:14,smartphone,Call Mom,Hindi,command,New York,8.37,2.0,True,0.65,iOS 15
1042,aadf3692-b24b-4b96-8092-7b7426b07ff6,2025-02-07 13:20:01,smartwatch,Route to home,Hindi,navigation,London,4.08,3.0,True,0.52,iOS 14
1043,cee4e512-5802-4640-ab0b-4cc515f0ea19,2025-07-30 06:40:13,smartphone,Order me a pizza,French,shopping,Delhi,7.16,4.0,True,0.55,
1044,96f84ff7-c1a7-4883-b880-287869fb0763,2025-03-30 08:34:21,smartwatch,Play my favorite song,French,command,New York,4.92,4.0,True,0.51,Android 10
1045,6319629b-d73e-4bb9-8f9c-a17b8db8dadf,2025-07-22 22:49:11,smart speaker,Navigate to airport,English,navigation,New York,4.65,3.0,True,0.94,Android 11
1046,afe3af13-8917-48e8-b733-60946b2b78b9,2025-07-04 09:41:02,smartwatch,Track my Amazon order,Hindi,shopping,Shanghai,6.77,4.0,,0.67,iOS 15
1047,79ec533c-3c53-490e-a1b4-1171929d674d,2025-04-27 01:30:12,smart speaker,Directions to nearest gas station,French,navigation,London,6.3,5.0,True,0.72,iOS 14
1048,da9bccc1-e71c-481a-a511-e61a143665f5,2025-01-14 11:41:34,smartphone,Play latest movie trailers,English,entertainment,Los Angeles,1.85,4.0,True,0.73,Android 10
1049,844e250b-e684-490c-923b-78208089b8c5,2025-02-27 06:18:42,car assistant,Show me comedy shows,French,entertainment,Tokyo,7.95,4.0,True,0.68,Android 10
1050,72f444ab-c1d7-4f4a-b302-5d161ecacae9,2025-03-09 03:20:55,smartwatch,Who won the game last night?,Spanish,information,New York,7.76,6.0,False,0.56,iOS 14
1051,f8dfcc3a-2acb-4fbd-bbff-8a7df2f5b176,2025-03-24 06:57:33,smart speaker,Who won the game last night?,Hindi,information,Paris,3.75,6.0,False,0.82,Android 10
1052,0aeccec7-204d-49da-b156-7f2acef74829,2025-06-14 10:08:24,car assistant,Directions to nearest gas station,Mandarin,navigation,Tokyo,5.79,5.0,True,0.57,Android 10
1053,6f75ee8a-aee1-4f87-bcff-e9e3140ff589,2025-03-20 10:01:26,smartphone,Who won the game last night?,Spanish,information,Paris,5.99,6.0,True,0.98,Android 10
1054,25db5946-a091-45b4-9293-8e6eff4d0930,2025-04-11 03:40:30,smartphone,What's trending on Netflix?,Spanish,entertainment,Los Angeles,5.52,4.0,,0.78,Android 10
1055,ea074d80-ba23-4c22-a92a-7b9751db1a37,2025-01-27 00:35:48,smartphone,Set an alarm for 7 AM,English,command,Paris,3.9,6.0,True,0.99,Android 10
1056,65b90e94-8e6d-4263-a35a-775d16476e3f,2025-05-07 15:43:19,car assistant,Add milk to shopping list,Mandarin,shopping,New York,3.66,5.0,True,0.7,
1057,7549c9f9-850a-48d4-86b5-18dedb4bb8eb,2025-01-05 19:14:20,car assistant,Track my Amazon order,Spanish,shopping,Paris,4.95,4.0,True,0.76,Android 10
1058,966b62ea-9f80-496b-b34e-356ac95b61f8,2025-07-22 22:37:51,car assistant,Open the calendar,English,command,London,7.35,3.0,True,0.94,iOS 14
1059,6a18e5af-1cce-48e9-ab6a-8061c81c8d31,2025-02-28 02:46:03,tablet,Buy new headphones,Hindi,shopping,Paris,6.09,3.0,True,0.51,Android 11
1060,952a5345-9682-49ff-910c-4cb725f06b0a,2025-02-08 21:58:08,smart speaker,Show me comedy shows,Hindi,entertainment,Los Angeles,4.26,4.0,True,0.61,Android 11
1061,c7903dc5-900c-4af7-9b0a-e22eecc817a6,2025-02-09 05:17:56,car assistant,Who is the lead actor in Inception?,Mandarin,entertainment,Paris,6.54,7.0,True,0.98,Android 11
1062,891f4683-de12-4bf1-893d-6196c926a021,2025-05-14 13:05:34,tablet,Route to home,Spanish,navigation,London,1.69,3.0,True,0.83,iOS 15
1063,620f230b-439e-454c-a930-16eae0bda1ee,2025-07-08 13:58:41,smart speaker,Find nearest coffee shop,French,navigation,Delhi,7.3,4.0,True,0.9,Android 10
1064,099759a3-7919-455c-9be4-f19f92701d60,2025-03-08 21:01:04,smartwatch,Find nearest coffee shop,French,navigation,New York,1.52,4.0,True,0.68,Android 11
1065,9e45455e-24d3-4751-a729-4d3c46818a88,2025-06-06 00:18:03,smartwatch,Find nearest coffee shop,French,navigation,New York,4.28,4.0,True,0.67,iOS 14
1066,e1035e1c-e3bb-42ae-a552-ac5309eda6f5,2025-05-09 17:44:55,car assistant,Directions to nearest gas station,French,navigation,Los Angeles,2.76,5.0,True,0.63,Android 11
1067,bee975da-0c9e-4550-bcd1-ff3fb0c58278,2025-07-04 13:21:16,smartwatch,Define artificial intelligence,Mandarin,information,Los Angeles,2.41,3.0,True,0.8,iOS 14
1068,5f584603-e5a3-48e9-84c1-f1b5ebbbd763,2025-01-08 20:35:03,smartphone,Recommend a podcast,English,entertainment,New York,7.32,3.0,True,0.8,iOS 14
1069,4d950273-cb2c-4805-9140-3430567e642e,2025-05-01 18:15:27,car assistant,Define artificial intelligence,English,information,Los Angeles,4.06,3.0,True,0.94,Android 11
1070,dbb54645-7dda-41b6-97c4-caed47c4cc51,2025-02-08 03:27:08,smart speaker,Call Mom,French,command,Delhi,5.69,2.0,True,0.58,Android 11
1071,226716e3-3a5b-4ac5-9e70-3b72f8f58a26,2025-04-27 16:40:50,smartwatch,Directions to nearest gas station,Spanish,navigation,Delhi,4.91,5.0,True,0.88,iOS 14
1072,c626e38f-716f-4276-be64-ac2af96671a5,2025-05-05 14:42:34,smart speaker,Show me comedy shows,Mandarin,entertainment,Shanghai,5.95,4.0,False,0.54,Android 11
1073,9adfe981-6ab1-4e15-ba92-992e44f8b53c,2025-02-04 16:12:49,tablet,Turn off the lights,Spanish,command,Tokyo,5.15,4.0,True,0.71,iOS 15
1074,e9d6bb7e-361d-4014-b114-56de301c8db3,2025-06-08 03:06:10,smart speaker,Recommend a podcast,Hindi,entertainment,Delhi,2.43,3.0,True,0.9,Android 11
1075,84396fc0-c26e-4706-bc05-9799bdae8eff,2025-05-26 05:05:44,smartphone,Who is the lead actor in Inception?,English,entertainment,Paris,6.99,7.0,True,0.97,iOS 14
1076,ca9f1d59-83e8-4700-8e63-813ed22e3226,2025-03-03 17:43:50,smartwatch,Call Mom,Spanish,command,Delhi,4.01,2.0,True,0.7,iOS 14
1077,81bd55d5-b5a6-471c-8fa5-c35e10cc4604,2025-06-06 15:49:19,smart speaker,Order me a pizza,French,shopping,London,1.89,4.0,True,0.7,
1078,86379f04-d9ee-4dc9-87cf-eca822b9f24c,2025-01-12 05:48:59,smartwatch,Play my favorite song,English,command,Tokyo,4.14,4.0,,0.95,
1079,d53ae57f-e00b-4534-b158-f1fb2c7a0d31,2025-03-19 22:54:32,smart speaker,Recommend a podcast,Spanish,entertainment,Shanghai,8.0,3.0,True,0.89,Android 10
1080,08775804-3fde-4814-8ec0-ad4bd6441a9d,2025-06-27 06:24:35,smartwatch,Who is the lead actor in Inception?,Mandarin,entertainment,New York,6.7,7.0,True,0.77,Android 10
1081,b462e3e8-5c41-4a83-ab04-159c0cf173f9,2025-03-19 07:50:15,smart speaker,Add milk to shopping list,Mandarin,shopping,Los Angeles,4.3,5.0,True,0.76,Android 11
1082,76d70561-d2d1-4ef5-9e4c-4fd1462363a9,2025-07-16 04:07:08,car assistant,Turn off the lights,English,command,New York,4.3,4.0,True,0.8,iOS 15
1083,1fb621ae-ec4e-4cbb-a2aa-378c659e0258,2025-01-12 20:52:10,smartwatch,What's trending on Netflix?,English,entertainment,Paris,4.36,4.0,True,0.92,Android 11
1084,98133da1-7d21-40ad-9f59-fb4d3defa7ba,2025-06-23 05:59:07,car assistant,Set an alarm for 7 AM,English,command,Tokyo,9.15,6.0,True,0.72,
1085,797e3984-ded7-43ef-b5e4-a9c12d761ffa,2025-05-16 19:59:54,smartphone,Show me comedy shows,Spanish,entertainment,Tokyo,5.76,4.0,True,0.78,
1086,e4fd6c34-d670-4a21-a9dc-073e5820b3f2,2025-04-11 10:53:06,car assistant,How to get to Central Park,Mandarin,navigation,London,5.86,6.0,True,0.84,Android 10
1087,1723ecdb-b058-4256-94b3-e8cfbfbbeab3,2025-04-21 17:02:21,car assistant,Directions to nearest gas station,Mandarin,navigation,Shanghai,7.06,5.0,True,0.6,Android 11
1088,29b44cb1-0cb5-4e5c-a2f5-f7c20706fec2,2025-03-25 05:35:38,tablet,Who won the game last night?,Hindi,information,Tokyo,5.48,6.0,True,0.54,iOS 14
1089,39a0f145-a5ba-4050-b8aa-76dfdb6ba39b,2025-03-22 06:52:20,tablet,Navigate to airport,Spanish,navigation,Delhi,4.48,3.0,True,0.68,
1090,83666636-68d5-46b8-a6ce-6d7a44e2a94b,2025-01-08 18:54:05,tablet,Add milk to shopping list,French,shopping,Tokyo,4.61,5.0,True,0.94,
1091,c47fa57e-f796-411f-87c1-fb1bdd58631b,2025-01-04 10:56:06,tablet,Recommend a podcast,Hindi,entertainment,Paris,4.86,3.0,True,0.91,iOS 15
1092,a5ba2472-21df-4609-a959-137f795e6f2b,2025-03-09 06:20:49,car assistant,Navigate to airport,Hindi,navigation,Los Angeles,4.93,3.0,True,0.93,iOS 14
1093,3948fe22-022a-4dda-8d05-79e299e4704c,2025-04-09 00:26:57,smart speaker,Recommend a podcast,English,entertainment,Paris,6.46,3.0,False,0.97,Android 11
1094,4e329b4b-f168-4605-8e1a-16699bbc6cbc,2025-04-17 22:42:51,smartphone,Track my Amazon order,English,shopping,New York,5.1,4.0,,0.79,iOS 14
1095,da018d29-6060-41eb-a53e-5f4c6c7e9a2c,2025-05-16 10:12:19,car assistant,Directions to nearest gas station,Mandarin,navigation,London,6.47,5.0,,0.65,Android 10
1096,7779857f-37dc-4c78-8082-fcda7580e4e9,2025-04-28 08:11:46,smartphone,Find nearest coffee shop,French,navigation,Delhi,4.84,4.0,True,0.97,Android 11
1097,9fa4a627-d306-48be-8548-867bad5cba24,2025-06-04 05:43:47,smartwatch,Find nearest coffee shop,Hindi,navigation,New York,5.16,4.0,True,0.77,iOS 14
1098,82f29004-01e1-47d8-9a31-204495a0f356,2025-05-26 08:04:27,smartphone,Recommend a podcast,French,entertainment,London,1.0,3.0,True,0.73,Android 11
1099,9beab529-9801-4a2f-a5b8-36938fbba749,2025-04-20 18:44:22,tablet,What's trending on Netflix?,Spanish,entertainment,Tokyo,6.83,4.0,False,0.75,Android 10
1100,7b53359e-1bac-4d0d-af35-b30b4c68eb17,2025-01-25 19:00:16,tablet,Who is the lead actor in Inception?,Mandarin,entertainment,New York,5.69,7.0,True,0.83,Android 10
1101,a3fe0479-46c7-4b36-bd05-39635616af7e,2025-05-07 06:29:49,tablet,Navigate to airport,Mandarin,navigation,Shanghai,7.0,3.0,True,0.98,Android 10
1102,a7f77451-42da-4609-86e1-ee40dc8ab6a7,2025-04-27 00:56:06,smartwatch,Who won the game last night?,English,information,Shanghai,1.63,6.0,,0.78,iOS 14
1103,c3f62136-846d-4a3b-a661-c42630385dd7,2025-04-04 07:46:39,car assistant,Who won the game last night?,French,information,Shanghai,9.18,6.0,True,0.88,
1104,db7904e0-ce30-461d-8e88-c8ece651e3e1,2025-06-06 22:28:13,car assistant,Navigate to airport,French,navigation,New York,4.72,3.0,True,0.83,
1105,23d26b8d-ae46-424d-91d0-5ef3a91883fc,2025-01-10 21:15:37,smart speaker,How tall is the Eiffel Tower?,Spanish,information,Los Angeles,7.22,6.0,True,0.72,
1106,4bacbedf-ff5a-429e-bf53-d344a7c854e4,2025-04-11 18:01:41,car assistant,Call Mom,French,command,New York,2.92,2.0,True,0.93,iOS 14
1107,6365fc2a-6793-4b09-ab27-1effe82b5b36,2025-01-14 17:11:49,smartwatch,Who is the lead actor in Inception?,Hindi,entertainment,New York,6.23,7.0,True,0.66,Android 11
1108,92715f6e-fea8-4e3a-b544-01cb95410a9d,2025-03-15 18:08:15,smartphone,What's the weather like today?,French,information,Los Angeles,2.89,5.0,,0.57,Android 11
1109,38eccb4d-b69f-4eab-b9ff-2c2957d9cbb0,2025-07-27 15:09:37,smartphone,How to get to Central Park,Hindi,navigation,Paris,3.75,6.0,False,0.53,Android 11
1110,e8121ef0-79c9-4839-88ef-0377a36884f5,2025-05-20 05:26:07,smart speaker,What's the weather like today?,Mandarin,information,Delhi,8.83,5.0,True,0.66,Android 10
1111,2b843ef3-d86d-455d-8cd9-916481df62f4,2025-03-12 08:18:30,smartwatch,Call Mom,English,command,New York,4.62,2.0,False,0.62,
1112,20c0f275-7885-487d-98fc-83b74b356e9a,2025-04-11 10:48:35,car assistant,Navigate to airport,French,navigation,Tokyo,5.43,3.0,True,0.69,iOS 14
1113,c34e9baf-8f1c-42cc-8eef-9fa8b9a5d4d0,2025-03-13 02:19:14,smartwatch,How tall is the Eiffel Tower?,Hindi,information,Shanghai,6.74,6.0,True,0.53,iOS 14
1114,55ec024a-e64b-4b37-ae01-a122f269921c,2025-02-04 16:20:04,tablet,Directions to nearest gas station,Mandarin,navigation,Shanghai,5.99,5.0,True,0.84,iOS 15
1115,be848aa2-392c-44da-9af3-da5a38e59b27,2025-04-30 06:14:31,car assistant,How to get to Central Park,French,navigation,Delhi,5.3,6.0,True,0.54,
1116,54d1332a-e308-4ddc-89c0-4b7d6ba4170b,2025-05-25 08:19:52,smart speaker,How to get to Central Park,French,navigation,Los Angeles,5.73,6.0,False,0.77,Android 10
1117,76b90436-4b46-4f33-95e7-f61442b40281,2025-02-15 17:48:10,car assistant,Play latest movie trailers,English,entertainment,Tokyo,9.81,4.0,True,0.98,
1118,a267d32f-ddcb-44bc-8dbd-c5da787515b9,2025-01-28 15:46:43,smartwatch,Directions to nearest gas station,English,navigation,Delhi,4.88,5.0,,0.8,Android 10
1119,801f4909-31cd-4f6e-a3b1-6d3678e36397,2025-02-16 12:45:55,smartwatch,Route to home,French,navigation,London,5.4,3.0,True,0.58,
1120,87a37f10-61b5-42ed-ae42-3568de14553b,2025-04-26 20:52:37,car assistant,How tall is the Eiffel Tower?,English,information,Delhi,7.1,6.0,True,0.92,
1121,daaf7529-deef-482a-8dd7-015869c165ae,2025-02-28 13:21:25,smartwatch,Who is the lead actor in Inception?,French,entertainment,Shanghai,7.21,7.0,,0.94,Android 11
1122,57b936b0-3346-4332-be0a-824e232a5e82,2025-06-08 21:56:39,smartwatch,Show me comedy shows,Spanish,entertainment,Paris,7.37,4.0,,0.67,Android 10
1123,e8184f34-e491-4f7d-91c4-6efcfcb896bb,2025-06-27 16:52:29,car assistant,Set an alarm for 7 AM,Spanish,command,Paris,6.28,6.0,True,0.8,iOS 14
1124,b7360c4f-dcc5-4975-90fe-819924aa5685,2025-03-12 01:02:48,smartphone,Navigate to airport,French,navigation,Paris,2.71,3.0,True,0.88,
1125,55273407-7cd2-492f-94b0-0f62c768b07f,2025-03-10 16:07:17,smartphone,Define artificial intelligence,English,information,Tokyo,8.27,3.0,True,0.84,Android 11
1126,0134e76b-0ed9-4a95-a26e-865b503be788,2025-06-25 13:26:29,tablet,Buy new headphones,Hindi,shopping,Los Angeles,2.71,3.0,True,0.56,Android 11
1127,c606ddc4-c2dd-401d-b59a-15334605ec0e,2025-03-07 11:31:10,smart speaker,Play latest movie trailers,Spanish,entertainment,Paris,5.61,4.0,True,0.88,Android 11
1128,7d54ec82-288f-4435-83b5-34db938703c9,2025-02-04 04:36:17,smart speaker,Define artificial intelligence,Mandarin,information,Tokyo,3.49,3.0,False,0.62,Android 10
1129,a22c3d4f-6f07-460f-9d4e-8b5d2120bfba,2025-06-16 18:23:19,smartwatch,How tall is the Eiffel Tower?,Hindi,information,Paris,4.87,6.0,True,0.6,iOS 15
1130,7a36e788-f71f-49a6-add4-9c966744cb9e,2025-05-29 20:46:04,tablet,How tall is the Eiffel Tower?,French,information,Shanghai,5.66,6.0,True,0.59,iOS 15
1131,330ccff5-88a5-4a0d-89a8-5dc50131ff3b,2025-05-25 21:33:25,car assistant,Add milk to shopping list,Spanish,shopping,New York,5.64,5.0,True,0.56,iOS 14
